name,jobs,machines,status,time,makespan,bound,gap,NC,RF,RS,solver
j3038_9,30,4,Optimal,0.04,63,63.0,0.0,2.1,0.5,0.5,CPSat
j3039_1,30,4,Optimal,0.03,55,55.0,0.0,2.1,0.5,0.7,CPSat
j3039_10,30,4,Optimal,0.03,60,60.0,0.0,2.1,0.5,0.7,CPSat
j3039_2,30,4,Optimal,0.03,54,54.0,0.0,2.1,0.5,0.7,CPSat
j3039_3,30,4,Optimal,0.03,54,54.0,0.0,2.1,0.5,0.7,CPSat
j3039_4,30,4,Optimal,0.03,53,53.0,0.0,2.1,0.5,0.7,CPSat
j3039_5,30,4,Optimal,0.03,55,55.0,0.0,2.1,0.5,0.7,CPSat
j3039_6,30,4,Optimal,0.03,69,69.0,0.0,2.1,0.5,0.7,CPSat
j3039_7,30,4,Optimal,0.03,56,56.0,0.0,2.1,0.5,0.7,CPSat
j3039_8,30,4,Optimal,0.03,67,67.0,0.0,2.1,0.5,0.7,CPSat
j3039_9,30,4,Optimal,0.03,64,64.0,0.0,2.1,0.5,0.7,CPSat
j303_1,30,4,Optimal,0.03,72,72.0,0.0,1.5,0.25,0.7,CPSat
j303_10,30,4,Optimal,0.03,59,59.0,0.0,1.5,0.25,0.7,CPSat
j303_2,30,4,Optimal,0.03,40,40.0,0.0,1.5,0.25,0.7,CPSat
j303_3,30,4,Optimal,0.01,57,57.0,0.0,1.5,0.25,0.7,CPSat
j303_4,30,4,Optimal,0.01,98,98.0,0.0,1.5,0.25,0.7,CPSat
j303_5,30,4,Optimal,0.01,53,53.0,0.0,1.5,0.25,0.7,CPSat
j303_6,30,4,Optimal,0.01,54,54.0,0.0,1.5,0.25,0.7,CPSat
j303_7,30,4,Optimal,0.01,48,48.0,0.0,1.5,0.25,0.7,CPSat
j303_8,30,4,Optimal,0.01,54,54.0,0.0,1.5,0.25,0.7,CPSat
j303_9,30,4,Optimal,0.01,65,65.0,0.0,1.5,0.25,0.7,CPSat
j3040_1,30,4,Optimal,0.03,51,51.0,0.0,2.1,0.5,1,CPSat
j3040_10,30,4,Optimal,0.01,51,51.0,0.0,2.1,0.5,1,CPSat
j3040_2,30,4,Optimal,0.01,56,56.0,0.0,2.1,0.5,1,CPSat
j3040_3,30,4,Optimal,0.01,57,57.0,0.0,2.1,0.5,1,CPSat
j3040_4,30,4,Optimal,0.03,57,57.0,0.0,2.1,0.5,1,CPSat
j3040_5,30,4,Optimal,0.03,65,65.0,0.0,2.1,0.5,1,CPSat
j3040_6,30,4,Optimal,0.01,60,60.0,0.0,2.1,0.5,1,CPSat
j3040_7,30,4,Optimal,0.03,46,46.0,0.0,2.1,0.5,1,CPSat
j3040_8,30,4,Optimal,0.03,57,57.0,0.0,2.1,0.5,1,CPSat
j3040_9,30,4,Optimal,0.03,64,64.0,0.0,2.1,0.5,1,CPSat
j3041_1,30,4,Optimal,0.17,86,86.0,0.0,2.1,0.75,0.2,CPSat
j3041_10,30,4,Optimal,2.73,99,99.0,0.0,2.1,0.75,0.2,CPSat
j3041_2,30,4,Optimal,0.28,89,89.0,0.0,2.1,0.75,0.2,CPSat
j3041_3,30,4,Optimal,0.16,85,85.0,0.0,2.1,0.75,0.2,CPSat
j3041_4,30,4,Optimal,0.12,78,78.0,0.0,2.1,0.75,0.2,CPSat
j3041_5,30,4,Optimal,0.2,99,99.0,0.0,2.1,0.75,0.2,CPSat
j3041_6,30,4,Optimal,0.68,103,103.0,0.0,2.1,0.75,0.2,CPSat
j3041_7,30,4,Optimal,0.26,92,92.0,0.0,2.1,0.75,0.2,CPSat
j3041_8,30,4,Optimal,0.53,88,88.0,0.0,2.1,0.75,0.2,CPSat
j3041_9,30,4,Optimal,0.23,92,92.0,0.0,2.1,0.75,0.2,CPSat
j3042_1,30,4,Optimal,0.04,58,58.0,0.0,2.1,0.75,0.5,CPSat
j3042_10,30,4,Optimal,0.03,75,75.0,0.0,2.1,0.75,0.5,CPSat
j3042_2,30,4,Optimal,0.04,50,50.0,0.0,2.1,0.75,0.5,CPSat
j3042_3,30,4,Optimal,0.03,60,60.0,0.0,2.1,0.75,0.5,CPSat
j3042_4,30,4,Optimal,0.06,49,49.0,0.0,2.1,0.75,0.5,CPSat
j3042_5,30,4,Optimal,0.03,52,52.0,0.0,2.1,0.75,0.5,CPSat
j3042_6,30,4,Optimal,0.04,66,66.0,0.0,2.1,0.75,0.5,CPSat
j3042_7,30,4,Optimal,0.03,66,66.0,0.0,2.1,0.75,0.5,CPSat
j3042_8,30,4,Optimal,0.06,82,82.0,0.0,2.1,0.75,0.5,CPSat
j3042_9,30,4,Optimal,0.06,60,60.0,0.0,2.1,0.75,0.5,CPSat
j3043_1,30,4,Optimal,0.04,55,55.0,0.0,2.1,0.75,0.7,CPSat
j3043_10,30,4,Optimal,0.04,60,60.0,0.0,2.1,0.75,0.7,CPSat
j3043_2,30,4,Optimal,0.03,43,43.0,0.0,2.1,0.75,0.7,CPSat
j3043_3,30,4,Optimal,0.03,57,57.0,0.0,2.1,0.75,0.7,CPSat
j3043_4,30,4,Optimal,0.03,67,67.0,0.0,2.1,0.75,0.7,CPSat
j3043_5,30,4,Optimal,0.04,64,64.0,0.0,2.1,0.75,0.7,CPSat
j3043_6,30,4,Optimal,0.03,58,58.0,0.0,2.1,0.75,0.7,CPSat
j3043_7,30,4,Optimal,0.03,52,52.0,0.0,2.1,0.75,0.7,CPSat
j3043_8,30,4,Optimal,0.03,62,62.0,0.0,2.1,0.75,0.7,CPSat
j3043_9,30,4,Optimal,0.03,57,57.0,0.0,2.1,0.75,0.7,CPSat
j3044_1,30,4,Optimal,0.03,50,50.0,0.0,2.1,0.75,1,CPSat
j3044_10,30,4,Optimal,0.01,63,63.0,0.0,2.1,0.75,1,CPSat
j3044_2,30,4,Optimal,0.01,54,54.0,0.0,2.1,0.75,1,CPSat
j3044_3,30,4,Optimal,0.01,51,51.0,0.0,2.1,0.75,1,CPSat
j3044_4,30,4,Optimal,0.03,57,57.0,0.0,2.1,0.75,1,CPSat
j3044_5,30,4,Optimal,0.03,55,55.0,0.0,2.1,0.75,1,CPSat
j3044_6,30,4,Optimal,0.03,56,56.0,0.0,2.1,0.75,1,CPSat
j3044_7,30,4,Optimal,0.03,42,42.0,0.0,2.1,0.75,1,CPSat
j3044_8,30,4,Optimal,0.03,49,49.0,0.0,2.1,0.75,1,CPSat
j3044_9,30,4,Optimal,0.01,64,64.0,0.0,2.1,0.75,1,CPSat
j3045_1,30,4,Optimal,0.91,82,82.0,0.0,2.1,1,0.2,CPSat
j3045_10,30,4,Optimal,0.76,90,90.0,0.0,2.1,1,0.2,CPSat
j3045_2,30,4,Optimal,7.18,125,125.0,0.0,2.1,1,0.2,CPSat
j3045_3,30,4,Optimal,0.14,92,92.0,0.0,2.1,1,0.2,CPSat
j3045_4,30,4,Optimal,0.24,84,84.0,0.0,2.1,1,0.2,CPSat
j3045_5,30,4,Optimal,0.26,86,86.0,0.0,2.1,1,0.2,CPSat
j3045_6,30,4,Optimal,7.2,129,129.0,0.0,2.1,1,0.2,CPSat
j3045_7,30,4,Optimal,0.19,101,101.0,0.0,2.1,1,0.2,CPSat
j3045_8,30,4,Optimal,0.37,94,94.0,0.0,2.1,1,0.2,CPSat
j3045_9,30,4,Optimal,0.2,82,82.0,0.0,2.1,1,0.2,CPSat
j3046_1,30,4,Optimal,0.05,59,59.0,0.0,2.1,1,0.5,CPSat
j3046_10,30,4,Optimal,0.11,55,55.0,0.0,2.1,1,0.5,CPSat
j3046_2,30,4,Optimal,0.07,67,67.0,0.0,2.1,1,0.5,CPSat
j3046_3,30,4,Optimal,0.06,65,65.0,0.0,2.1,1,0.5,CPSat
j3046_4,30,4,Optimal,0.04,64,64.0,0.0,2.1,1,0.5,CPSat
j3046_5,30,4,Optimal,0.04,57,57.0,0.0,2.1,1,0.5,CPSat
j3046_6,30,4,Optimal,0.06,59,59.0,0.0,2.1,1,0.5,CPSat
j3046_7,30,4,Optimal,0.15,59,59.0,0.0,2.1,1,0.5,CPSat
j3046_8,30,4,Optimal,0.04,58,58.0,0.0,2.1,1,0.5,CPSat
j3046_9,30,4,Optimal,0.06,49,49.0,0.0,2.1,1,0.5,CPSat
j3047_1,30,4,Optimal,0.03,58,58.0,0.0,2.1,1,0.7,CPSat
j3047_10,30,4,Optimal,0.03,60,60.0,0.0,2.1,1,0.7,CPSat
j3047_2,30,4,Optimal,0.03,59,59.0,0.0,2.1,1,0.7,CPSat
j3047_3,30,4,Optimal,0.03,55,55.0,0.0,2.1,1,0.7,CPSat
j3047_4,30,4,Optimal,0.03,49,49.0,0.0,2.1,1,0.7,CPSat
j3047_5,30,4,Optimal,0.03,47,47.0,0.0,2.1,1,0.7,CPSat
j3047_6,30,4,Optimal,0.03,53,53.0,0.0,2.1,1,0.7,CPSat
j3047_7,30,4,Optimal,0.03,66,66.0,0.0,2.1,1,0.7,CPSat
j3047_8,30,4,Optimal,0.03,48,48.0,0.0,2.1,1,0.7,CPSat
j3047_9,30,4,Optimal,0.03,65,65.0,0.0,2.1,1,0.7,CPSat
j3048_1,30,4,Optimal,0.03,63,63.0,0.0,2.1,1,1,CPSat
j3048_10,30,4,Optimal,0.03,54,54.0,0.0,2.1,1,1,CPSat
j3048_2,30,4,Optimal,0.01,54,54.0,0.0,2.1,1,1,CPSat
j3048_3,30,4,Optimal,0.02,50,50.0,0.0,2.1,1,1,CPSat
j3048_4,30,4,Optimal,0.01,57,57.0,0.0,2.1,1,1,CPSat
j3048_5,30,4,Optimal,0.03,58,58.0,0.0,2.1,1,1,CPSat
j3048_6,30,4,Optimal,0.02,58,58.0,0.0,2.1,1,1,CPSat
j3048_7,30,4,Optimal,0.02,55,55.0,0.0,2.1,1,1,CPSat
j3048_8,30,4,Optimal,0.03,44,44.0,0.0,2.1,1,1,CPSat
j3048_9,30,4,Optimal,0.03,59,59.0,0.0,2.1,1,1,CPSat
j304_1,30,4,Optimal,0.01,49,49.0,0.0,1.5,0.25,1,CPSat
j304_10,30,4,Optimal,0.01,48,48.0,0.0,1.5,0.25,1,CPSat
j304_2,30,4,Optimal,0.01,60,60.0,0.0,1.5,0.25,1,CPSat
j304_3,30,4,Optimal,0.01,47,47.0,0.0,1.5,0.25,1,CPSat
j304_4,30,4,Optimal,0.01,57,57.0,0.0,1.5,0.25,1,CPSat
j304_5,30,4,Optimal,0.01,59,59.0,0.0,1.5,0.25,1,CPSat
j304_6,30,4,Optimal,0.01,45,45.0,0.0,1.5,0.25,1,CPSat
j304_7,30,4,Optimal,0.01,56,56.0,0.0,1.5,0.25,1,CPSat
j304_8,30,4,Optimal,0.01,55,55.0,0.0,1.5,0.25,1,CPSat
j304_9,30,4,Optimal,0.01,38,38.0,0.0,1.5,0.25,1,CPSat
j305_1,30,4,Optimal,0.04,53,53.0,0.0,1.5,0.5,0.2,CPSat
j305_10,30,4,Optimal,0.06,70,70.0,0.0,1.5,0.5,0.2,CPSat
j305_2,30,4,Optimal,0.13,82,82.0,0.0,1.5,0.5,0.2,CPSat
j305_3,30,4,Optimal,0.31,76,76.0,0.0,1.5,0.5,0.2,CPSat
j305_4,30,4,Optimal,0.08,63,63.0,0.0,1.5,0.5,0.2,CPSat
j305_5,30,4,Optimal,0.12,76,76.0,0.0,1.5,0.5,0.2,CPSat
j305_6,30,4,Optimal,0.04,64,64.0,0.0,1.5,0.5,0.2,CPSat
j305_7,30,4,Optimal,0.16,76,76.0,0.0,1.5,0.5,0.2,CPSat
j305_8,30,4,Optimal,0.12,67,67.0,0.0,1.5,0.5,0.2,CPSat
j305_9,30,4,Optimal,0.06,49,49.0,0.0,1.5,0.5,0.2,CPSat
j306_1,30,4,Optimal,0.04,59,59.0,0.0,1.5,0.5,0.5,CPSat
j306_10,30,4,Optimal,0.05,61,61.0,0.0,1.5,0.5,0.5,CPSat
j306_2,30,4,Optimal,0.04,51,51.0,0.0,1.5,0.5,0.5,CPSat
j306_3,30,4,Optimal,0.04,48,48.0,0.0,1.5,0.5,0.5,CPSat
j306_4,30,4,Optimal,0.04,42,42.0,0.0,1.5,0.5,0.5,CPSat
j306_5,30,4,Optimal,0.03,67,67.0,0.0,1.5,0.5,0.5,CPSat
j306_6,30,4,Optimal,0.03,37,37.0,0.0,1.5,0.5,0.5,CPSat
j306_7,30,4,Optimal,0.04,46,46.0,0.0,1.5,0.5,0.5,CPSat
j306_8,30,4,Optimal,0.04,39,39.0,0.0,1.5,0.5,0.5,CPSat
j306_9,30,4,Optimal,0.03,51,51.0,0.0,1.5,0.5,0.5,CPSat
j307_1,30,4,Optimal,0.03,55,55.0,0.0,1.5,0.5,0.7,CPSat
j307_10,30,4,Optimal,0.03,49,49.0,0.0,1.5,0.5,0.7,CPSat
j307_2,30,4,Optimal,0.03,42,42.0,0.0,1.5,0.5,0.7,CPSat
j307_3,30,4,Optimal,0.03,42,42.0,0.0,1.5,0.5,0.7,CPSat
j307_4,30,4,Optimal,0.03,44,44.0,0.0,1.5,0.5,0.7,CPSat
j307_5,30,4,Optimal,0.03,44,44.0,0.0,1.5,0.5,0.7,CPSat
j307_6,30,4,Optimal,0.03,35,35.0,0.0,1.5,0.5,0.7,CPSat
j307_7,30,4,Optimal,0.03,50,50.0,0.0,1.5,0.5,0.7,CPSat
j307_8,30,4,Optimal,0.03,44,44.0,0.0,1.5,0.5,0.7,CPSat
j307_9,30,4,Optimal,0.03,60,60.0,0.0,1.5,0.5,0.7,CPSat
j308_1,30,4,Optimal,0.01,44,44.0,0.0,1.5,0.5,1,CPSat
j308_10,30,4,Optimal,0.01,67,67.0,0.0,1.5,0.5,1,CPSat
j308_2,30,4,Optimal,0.01,51,51.0,0.0,1.5,0.5,1,CPSat
j308_3,30,4,Optimal,0.01,53,53.0,0.0,1.5,0.5,1,CPSat
j308_4,30,4,Optimal,0.01,48,48.0,0.0,1.5,0.5,1,CPSat
j308_5,30,4,Optimal,0.01,58,58.0,0.0,1.5,0.5,1,CPSat
j308_6,30,4,Optimal,0.01,47,47.0,0.0,1.5,0.5,1,CPSat
j308_7,30,4,Optimal,0.01,41,41.0,0.0,1.5,0.5,1,CPSat
j308_8,30,4,Optimal,0.01,51,51.0,0.0,1.5,0.5,1,CPSat
j308_9,30,4,Optimal,0.01,39,39.0,0.0,1.5,0.5,1,CPSat
j309_1,30,4,Optimal,0.61,83,83.0,0.0,1.5,0.75,0.2,CPSat
j309_10,30,4,Optimal,0.64,88,88.0,0.0,1.5,0.75,0.2,CPSat
j309_2,30,4,Optimal,7.05,92,92.0,0.0,1.5,0.75,0.2,CPSat
j309_3,30,4,Optimal,0.15,68,68.0,0.0,1.5,0.75,0.2,CPSat
j309_4,30,4,Optimal,0.3,71,71.0,0.0,1.5,0.75,0.2,CPSat
j309_5,30,4,Optimal,0.09,70,70.0,0.0,1.5,0.75,0.2,CPSat
j309_6,30,4,Optimal,0.17,59,59.0,0.0,1.5,0.75,0.2,CPSat
j309_7,30,4,Optimal,0.31,63,63.0,0.0,1.5,0.75,0.2,CPSat
j309_8,30,4,Optimal,0.34,91,91.0,0.0,1.5,0.75,0.2,CPSat
j309_9,30,4,Optimal,0.72,63,63.0,0.0,1.5,0.75,0.2,CPSat
j6010_1,60,4,Optimal,0.1,85,85.0,0.0,1.5,0.75,0.5,CPSat
j6010_10,60,4,Optimal,0.03,73,73.0,0.0,1.5,0.75,0.5,CPSat
j6010_2,60,4,Optimal,0.05,62,62.0,0.0,1.5,0.75,0.5,CPSat
j6010_3,60,4,Optimal,0.04,72,72.0,0.0,1.5,0.75,0.5,CPSat
j6010_4,60,4,Optimal,0.07,80,80.0,0.0,1.5,0.75,0.5,CPSat
j6010_5,60,4,Optimal,0.07,79,79.0,0.0,1.5,0.75,0.5,CPSat
j6010_6,60,4,Optimal,0.07,67,67.0,0.0,1.5,0.75,0.5,CPSat
j6010_7,60,4,Optimal,0.06,69,69.0,0.0,1.5,0.75,0.5,CPSat
j6010_8,60,4,Optimal,0.07,65,65.0,0.0,1.5,0.75,0.5,CPSat
j6010_9,60,4,Optimal,0.1,73,73.0,0.0,1.5,0.75,0.5,CPSat
j6011_1,60,4,Optimal,0.03,71,71.0,0.0,1.5,0.75,0.7,CPSat
j6011_10,60,4,Optimal,0.02,58,58.0,0.0,1.5,0.75,0.7,CPSat
j6011_2,60,4,Optimal,0.04,61,61.0,0.0,1.5,0.75,0.7,CPSat
j6011_3,60,4,Optimal,0.05,76,76.0,0.0,1.5,0.75,0.7,CPSat
j6011_4,60,4,Optimal,0.07,69,69.0,0.0,1.5,0.75,0.7,CPSat
j6011_5,60,4,Optimal,0.03,65,65.0,0.0,1.5,0.75,0.7,CPSat
j6011_6,60,4,Optimal,0.03,70,70.0,0.0,1.5,0.75,0.7,CPSat
j6011_7,60,4,Optimal,0.02,70,70.0,0.0,1.5,0.75,0.7,CPSat
j6011_8,60,4,Optimal,0.03,69,69.0,0.0,1.5,0.75,0.7,CPSat
j6011_9,60,4,Optimal,0.03,62,62.0,0.0,1.5,0.75,0.7,CPSat
j6012_1,60,4,Optimal,0.03,59,59.0,0.0,1.5,0.75,1,CPSat
j6012_10,60,4,Optimal,0.02,79,79.0,0.0,1.5,0.75,1,CPSat
j6012_2,60,4,Optimal,0.02,58,58.0,0.0,1.5,0.75,1,CPSat
j6012_3,60,4,Optimal,0.04,75,75.0,0.0,1.5,0.75,1,CPSat
j6012_4,60,4,Optimal,0.03,69,69.0,0.0,1.5,0.75,1,CPSat
j6012_5,60,4,Optimal,0.03,63,63.0,0.0,1.5,0.75,1,CPSat
j6012_6,60,4,Optimal,0.02,54,54.0,0.0,1.5,0.75,1,CPSat
j6012_7,60,4,Optimal,0.03,71,71.0,0.0,1.5,0.75,1,CPSat
j6012_8,60,4,Optimal,0.02,60,60.0,0.0,1.5,0.75,1,CPSat
j6012_9,60,4,Optimal,0.02,59,59.0,0.0,1.5,0.75,1,CPSat
j6013_1,60,4,Solution,600.98,113,104.0,7.96,1.5,1,0.2,CPSat
j6013_10,60,4,Solution,600.25,120,112.0,6.67,1.5,1,0.2,CPSat
j6013_2,60,4,Solution,600.19,107,102.0,4.67,1.5,1,0.2,CPSat
j6013_3,60,4,Solution,600.14,91,83.0,8.79,1.5,1,0.2,CPSat
j6013_4,60,4,Solution,600.21,105,97.0,7.62,1.5,1,0.2,CPSat
j6013_5,60,4,Solution,600.17,99,91.0,8.08,1.5,1,0.2,CPSat
j6013_6,60,4,Solution,601.31,96,91.0,5.21,1.5,1,0.2,CPSat
j6013_7,60,4,Solution,600.15,89,81.0,8.99,1.5,1,0.2,CPSat
j6013_8,60,4,Solution,600.18,122,114.0,6.56,1.5,1,0.2,CPSat
j6013_9,60,4,Solution,600.34,103,95.0,7.77,1.5,1,0.2,CPSat
j6014_1,60,4,Optimal,595.18,61,61.0,0.0,1.5,1,0.5,CPSat
j6014_10,60,4,Optimal,600.02,72,72.0,0.0,1.5,1,0.5,CPSat
j6014_2,60,4,Optimal,0.07,65,65.0,0.0,1.5,1,0.5,CPSat
j6014_3,60,4,Optimal,600.01,61,61.0,0.0,1.5,1,0.5,CPSat
j6014_4,60,4,Optimal,19.55,65,65.0,0.0,1.5,1,0.5,CPSat
j6014_5,60,4,Optimal,0.04,59,59.0,0.0,1.5,1,0.5,CPSat
j6014_6,60,4,Optimal,0.06,65,65.0,0.0,1.5,1,0.5,CPSat
j6014_7,60,4,Optimal,0.06,69,69.0,0.0,1.5,1,0.5,CPSat
j6014_8,60,4,Optimal,0.04,88,88.0,0.0,1.5,1,0.5,CPSat
j6014_9,60,4,Optimal,0.04,61,61.0,0.0,1.5,1,0.5,CPSat
j6015_1,60,4,Optimal,0.03,84,84.0,0.0,1.5,1,0.7,CPSat
j6015_10,60,4,Optimal,0.03,61,61.0,0.0,1.5,1,0.7,CPSat
j6015_2,60,4,Optimal,0.04,89,89.0,0.0,1.5,1,0.7,CPSat
j6015_3,60,4,Optimal,0.03,72,72.0,0.0,1.5,1,0.7,CPSat
j6015_4,60,4,Optimal,0.05,75,75.0,0.0,1.5,1,0.7,CPSat
j6015_5,60,4,Optimal,0.03,70,70.0,0.0,1.5,1,0.7,CPSat
j6015_6,60,4,Optimal,0.02,76,76.0,0.0,1.5,1,0.7,CPSat
j6015_7,60,4,Optimal,0.02,64,64.0,0.0,1.5,1,0.7,CPSat
j6015_8,60,4,Optimal,0.03,79,79.0,0.0,1.5,1,0.7,CPSat
j6015_9,60,4,Optimal,0.02,72,72.0,0.0,1.5,1,0.7,CPSat
j6016_1,60,4,Optimal,0.02,64,64.0,0.0,1.5,1,1,CPSat
j6016_10,60,4,Optimal,0.03,68,68.0,0.0,1.5,1,1,CPSat
j6016_2,60,4,Optimal,0.02,64,64.0,0.0,1.5,1,1,CPSat
j6016_3,60,4,Optimal,0.03,53,53.0,0.0,1.5,1,1,CPSat
j6016_4,60,4,Optimal,0.03,60,60.0,0.0,1.5,1,1,CPSat
j6016_5,60,4,Optimal,0.03,66,66.0,0.0,1.5,1,1,CPSat
j6016_6,60,4,Optimal,0.03,66,66.0,0.0,1.5,1,1,CPSat
j6016_7,60,4,Optimal,0.02,82,82.0,0.0,1.5,1,1,CPSat
j6016_8,60,4,Optimal,0.03,68,68.0,0.0,1.5,1,1,CPSat
j6016_9,60,4,Optimal,0.03,54,54.0,0.0,1.5,1,1,CPSat
j6017_1,60,4,Optimal,0.04,86,86.0,0.0,1.8,0.25,0.2,CPSat
j6017_10,60,4,Optimal,0.04,72,72.0,0.0,1.8,0.25,0.2,CPSat
j6017_2,60,4,Optimal,0.06,69,69.0,0.0,1.8,0.25,0.2,CPSat
j6017_3,60,4,Optimal,0.07,89,89.0,0.0,1.8,0.25,0.2,CPSat
j6017_4,60,4,Optimal,0.04,71,71.0,0.0,1.8,0.25,0.2,CPSat
j6017_5,60,4,Optimal,0.06,59,59.0,0.0,1.8,0.25,0.2,CPSat
j6017_6,60,4,Optimal,0.06,69,69.0,0.0,1.8,0.25,0.2,CPSat
j6017_7,60,4,Optimal,0.06,83,83.0,0.0,1.8,0.25,0.2,CPSat
j6017_8,60,4,Optimal,0.09,85,85.0,0.0,1.8,0.25,0.2,CPSat
j6017_9,60,4,Optimal,0.04,76,76.0,0.0,1.8,0.25,0.2,CPSat
j6018_1,60,4,Optimal,0.05,81,81.0,0.0,1.8,0.25,0.5,CPSat
j6018_10,60,4,Optimal,0.04,97,97.0,0.0,1.8,0.25,0.5,CPSat
j6018_2,60,4,Optimal,0.03,69,69.0,0.0,1.8,0.25,0.5,CPSat
j6018_3,60,4,Optimal,0.02,77,77.0,0.0,1.8,0.25,0.5,CPSat
j6018_4,60,4,Optimal,0.06,71,71.0,0.0,1.8,0.25,0.5,CPSat
j6018_5,60,4,Optimal,0.03,80,80.0,0.0,1.8,0.25,0.5,CPSat
j6018_6,60,4,Optimal,0.04,61,61.0,0.0,1.8,0.25,0.5,CPSat
j6018_7,60,4,Optimal,0.03,93,93.0,0.0,1.8,0.25,0.5,CPSat
j6018_8,60,4,Optimal,0.04,78,78.0,0.0,1.8,0.25,0.5,CPSat
j6018_9,60,4,Optimal,0.04,69,69.0,0.0,1.8,0.25,0.5,CPSat
j6019_1,60,4,Optimal,0.04,62,62.0,0.0,1.8,0.25,0.7,CPSat
j6019_10,60,4,Optimal,0.03,78,78.0,0.0,1.8,0.25,0.7,CPSat
j6019_2,60,4,Optimal,0.02,83,83.0,0.0,1.8,0.25,0.7,CPSat
j6019_3,60,4,Optimal,0.03,83,83.0,0.0,1.8,0.25,0.7,CPSat
j6019_4,60,4,Optimal,0.03,67,67.0,0.0,1.8,0.25,0.7,CPSat
j6019_5,60,4,Optimal,0.03,73,73.0,0.0,1.8,0.25,0.7,CPSat
j6019_6,60,4,Optimal,0.03,69,69.0,0.0,1.8,0.25,0.7,CPSat
j6019_7,60,4,Optimal,0.02,60,60.0,0.0,1.8,0.25,0.7,CPSat
j6019_8,60,4,Optimal,0.03,87,87.0,0.0,1.8,0.25,0.7,CPSat
j6019_9,60,4,Optimal,0.06,69,69.0,0.0,1.8,0.25,0.7,CPSat
j601_1,60,4,Optimal,0.06,77,77.0,0.0,1.5,0.25,0.2,CPSat
j601_10,60,4,Optimal,0.04,80,80.0,0.0,1.5,0.25,0.2,CPSat
j601_2,60,4,Optimal,0.04,68,68.0,0.0,1.5,0.25,0.2,CPSat
j601_3,60,4,Optimal,0.07,68,68.0,0.0,1.5,0.25,0.2,CPSat
j601_4,60,4,Optimal,0.04,91,91.0,0.0,1.5,0.25,0.2,CPSat
j601_5,60,4,Optimal,0.12,73,73.0,0.0,1.5,0.25,0.2,CPSat
j601_6,60,4,Optimal,0.11,66,66.0,0.0,1.5,0.25,0.2,CPSat
j601_7,60,4,Optimal,0.11,72,72.0,0.0,1.5,0.25,0.2,CPSat
j601_8,60,4,Optimal,0.07,75,75.0,0.0,1.5,0.25,0.2,CPSat
j601_9,60,4,Optimal,0.11,85,85.0,0.0,1.5,0.25,0.2,CPSat
j6020_1,60,4,Optimal,0.03,60,60.0,0.0,1.8,0.25,1,CPSat
j6020_10,60,4,Optimal,0.03,70,70.0,0.0,1.8,0.25,1,CPSat
j6020_2,60,4,Optimal,0.03,78,78.0,0.0,1.8,0.25,1,CPSat
j6020_3,60,4,Optimal,0.03,69,69.0,0.0,1.8,0.25,1,CPSat
j6020_4,60,4,Optimal,0.03,86,86.0,0.0,1.8,0.25,1,CPSat
j6020_5,60,4,Optimal,0.03,71,71.0,0.0,1.8,0.25,1,CPSat
j6020_6,60,4,Optimal,0.02,97,97.0,0.0,1.8,0.25,1,CPSat
j6020_7,60,4,Optimal,0.03,74,74.0,0.0,1.8,0.25,1,CPSat
j6020_8,60,4,Optimal,0.03,65,65.0,0.0,1.8,0.25,1,CPSat
j6020_9,60,4,Optimal,0.03,74,74.0,0.0,1.8,0.25,1,CPSat
j6021_1,60,4,Optimal,1.09,103,103.0,0.0,1.8,0.5,0.2,CPSat
j6021_10,60,4,Optimal,0.47,80,80.0,0.0,1.8,0.5,0.2,CPSat
j6021_2,60,4,Optimal,0.32,108,108.0,0.0,1.8,0.5,0.2,CPSat
j6021_3,60,4,Optimal,0.82,87,87.0,0.0,1.8,0.5,0.2,CPSat
j6021_4,60,4,Optimal,2.42,95,95.0,0.0,1.8,0.5,0.2,CPSat
j6021_5,60,4,Optimal,2.05,89,89.0,0.0,1.8,0.5,0.2,CPSat
j6021_6,60,4,Optimal,1.23,84,84.0,0.0,1.8,0.5,0.2,CPSat
j6021_7,60,4,Optimal,0.58,103,103.0,0.0,1.8,0.5,0.2,CPSat
j6021_8,60,4,Optimal,1.48,110,110.0,0.0,1.8,0.5,0.2,CPSat
j6021_9,60,4,Optimal,31.08,89,89.0,0.0,1.8,0.5,0.2,CPSat
j6022_1,60,4,Optimal,0.05,64,64.0,0.0,1.8,0.5,0.5,CPSat
j6022_10,60,4,Optimal,0.06,70,70.0,0.0,1.8,0.5,0.5,CPSat
j6022_2,60,4,Optimal,0.09,83,83.0,0.0,1.8,0.5,0.5,CPSat
j6022_3,60,4,Optimal,0.1,70,70.0,0.0,1.8,0.5,0.5,CPSat
j6022_4,60,4,Optimal,0.1,73,73.0,0.0,1.8,0.5,0.5,CPSat
j6022_5,60,4,Optimal,0.06,76,76.0,0.0,1.8,0.5,0.5,CPSat
j6022_6,60,4,Optimal,0.04,79,79.0,0.0,1.8,0.5,0.5,CPSat
j6022_7,60,4,Optimal,0.06,69,69.0,0.0,1.8,0.5,0.5,CPSat
j6022_8,60,4,Optimal,0.06,59,59.0,0.0,1.8,0.5,0.5,CPSat
j6022_9,60,4,Optimal,0.06,65,65.0,0.0,1.8,0.5,0.5,CPSat
j6023_1,60,4,Optimal,0.03,75,75.0,0.0,1.8,0.5,0.7,CPSat
